Total runtime, ACCESS1-0_rcp45_r1i1p1, 0.9945115526271366, 1.3933473208619525e-57
Total runtime, ACCESS1-0_rcp85_r1i1p1, 0.9928760514893791, 8.514130046380955e-49
Total runtime, CanESM2_rcp45_r1i1p1, 0.996152880284579, 5.696469271901417e-62
Total runtime, CanESM2_rcp85_r1i1p1, 0.992908086831068, 2.0287464373903452e-54
Total runtime, CCSM4_rcp45_r2i1p1, 0.9955588504035817, 3.3839469853422674e-60
Total runtime, CCSM4_rcp85_r2i1p1, 0.9942919098607069, 4.2507590203772723e-57
Total runtime, CNRM-CM5_rcp45_r1i1p1, 0.9953989461303023, 9.253663145335049e-60
Total runtime, CNRM-CM5_rcp85_r1i1p1, 0.993637223427198, 9.302947264830749e-56
Total runtime, HadGEM2-ES_rcp45_r1i1p1, 0.9620185988406604, 7.909255319020626e-34
Total runtime, HadGEM2-ES_rcp85_r1i1p1, 0.9944861250607058, 1.5889982660546169e-57
Total runtime, MPI-ESM-LR_rcp45_r3i1p1, 0.8487826911529908, 0.3546720667441475
Total runtime, MPI-ESM-LR_rcp85_r3i1p1, 0.991415003520762, 4.6070035105689715e-52
gen_uh_run runtime, ACCESS1-0_rcp45_r1i1p1, 0.99640141504737, 8.519807113938377e-63
gen_uh_run runtime, ACCESS1-0_rcp85_r1i1p1, 0.9900425192113782, 4.207349581125462e-45
gen_uh_run runtime, CanESM2_rcp45_r1i1p1, 0.996271112917611, 2.343849451964745e-62
gen_uh_run runtime, CanESM2_rcp85_r1i1p1, 0.9950991385001221, 5.570714153709166e-59
gen_uh_run runtime, CCSM4_rcp45_r2i1p1, 0.996558624605352, 2.390267326764853e-63
gen_uh_run runtime, CCSM4_rcp85_r2i1p1, 0.99129950641654, 6.732199148435628e-52
gen_uh_run runtime, CNRM-CM5_rcp45_r1i1p1, 0.995453701040674, 6.583387694089206e-60
gen_uh_run runtime, CNRM-CM5_rcp85_r1i1p1, 0.9939338820992933, 2.395333355786962e-56
gen_uh_run runtime, HadGEM2-ES_rcp45_r1i1p1, 0.9962447554266805, 2.863905875517362e-62
gen_uh_run runtime, HadGEM2-ES_rcp85_r1i1p1, 0.9978595100373094, 3.2264425672370854e-69
gen_uh_run runtime, MPI-ESM-LR_rcp45_r3i1p1, 0.9755526925199502, 0.141058547738235
gen_uh_run runtime, MPI-ESM-LR_rcp85_r3i1p1, 0.9939393984142768, 2.33419529450963e-56
convolution_run runtime, ACCESS1-0_rcp45_r1i1p1, 0.993349001573834, 3.275650691374449e-55
convolution_run runtime, ACCESS1-0_rcp85_r1i1p1, 0.9917571053749541, 3.4677306704966515e-47
convolution_run runtime, CanESM2_rcp45_r1i1p1, 0.9955860674330554, 2.8411503075830515e-60
convolution_run runtime, CanESM2_rcp85_r1i1p1, 0.9918053636278227, 1.2293684980017443e-52
convolution_run runtime, CCSM4_rcp45_r2i1p1, 0.9946012914510836, 8.720255439706266e-58
convolution_run runtime, CCSM4_rcp85_r2i1p1, 0.993560216304597, 1.3094118105489287e-55
convolution_run runtime, CNRM-CM5_rcp45_r1i1p1, 0.9945533179126199, 1.1213801257463573e-57
convolution_run runtime, CNRM-CM5_rcp85_r1i1p1, 0.9931529299989197, 7.477796411589826e-55
convolution_run runtime, HadGEM2-ES_rcp45_r1i1p1, 0.9567264498393263, 3.0309728414269187e-32
convolution_run runtime, HadGEM2-ES_rcp85_r1i1p1, 0.9938332652108888, 3.8229614231330077e-56
convolution_run runtime, MPI-ESM-LR_rcp45_r3i1p1, 0.1471923262889272, 0.9059527484989129
convolution_run runtime, MPI-ESM-LR_rcp85_r3i1p1, 0.9903815478981332, 1.159672216764727e-50
